0,0.0
1,1.0
2,0.9111111111111111
3,1.0
4,0.9555555555555556
5,1.0
6,0.9777777777777777
7,0.9777777777777777
8,0.9777777777777777
9,1.0
10,0.9777777777777777
11,0.9777777777777777
12,0.9777777777777777
13,0.9777777777777777
14,0.9777777777777777
15,0.9777777777777777
16,0.9777777777777777
17,0.9777777777777777
18,0.9777777777777777
19,0.9777777777777777
20,0.9777777777777777
21,0.9777777777777777
22,0.9777777777777777
23,0.9777777777777777
24,0.9777777777777777
25,0.9777777777777777
26,0.9777777777777777
27,0.9777777777777777
28,0.9777777777777777
29,0.9777777777777777
30,0.9777777777777777
31,0.9777777777777777
32,0.9777777777777777
33,0.9777777777777777
34,0.9555555555555556
35,0.9777777777777777
36,0.9777777777777777
37,0.9777777777777777
38,0.9555555555555556
39,0.9555555555555556
40,0.9555555555555556
41,0.9555555555555556
42,0.9333333333333333
43,0.9333333333333333
44,0.9111111111111111
45,0.9111111111111111
46,0.9111111111111111
47,0.9333333333333333
48,0.9333333333333333
49,0.9333333333333333
50,0.9333333333333333
51,0.9555555555555556
52,0.9555555555555556
53,0.9555555555555556
54,0.9111111111111111
55,0.9111111111111111
56,0.9111111111111111
57,0.9333333333333333
58,0.9111111111111111
59,0.9111111111111111
60,0.9111111111111111
61,0.9111111111111111
62,0.9111111111111111
63,0.9111111111111111
64,0.9111111111111111
65,0.9111111111111111
66,0.9111111111111111
67,0.9111111111111111
68,0.9111111111111111
69,0.9111111111111111
70,0.6666666666666666
71,0.6666666666666666
72,0.6666666666666666
73,0.6666666666666666
74,0.6666666666666666
75,0.6666666666666666
76,0.6666666666666666
77,0.6666666666666666
78,0.6666666666666666
79,0.35555555555555557
80,0.35555555555555557
81,0.35555555555555557
82,0.3333333333333333
83,0.3333333333333333
84,0.3333333333333333
85,0.3333333333333333
86,0.3333333333333333
87,0.3333333333333333
88,0.3333333333333333
89,0.3333333333333333
90,0.3333333333333333
91,0.3333333333333333
92,0.3333333333333333
93,0.3333333333333333
94,0.3333333333333333
95,0.3333333333333333
96,0.3333333333333333
97,0.3333333333333333
98,0.3333333333333333
99,0.3333333333333333
100,0.3333333333333333
